ETH,1715015205136.9426,1715015204819,100000.0,3085.3658783717597,3085.71540430022
DOGE,1715015205152.86,1715015204819,1000.0,0.15727,0.15728
DOGE,1715015205152.86,1715015204819,10000.0,0.15724124603142,0.15728675162738
DOGE,1715015205152.86,1715015204819,100000.0,0.157110006069798,0.157410501666434
BTC,1715015205481.3684,1715015204893,1000.0,63410.0,63411.0
BTC,1715015205481.3684,1715015204893,10000.0,63410.0,63414.80923585
BTC,1715015205481.3684,1715015204893,100000.0,63410.0,63417.5511387742
ETH,1715015205482.3987,1715015204893,1000.0,3085.6,3085.7
ETH,1715015205482.3987,1715015204893,10000.0,3085.6,3085.7
ETH,1715015205482.3987,1715015204893,100000.0,3085.3270012517596,3085.7
DOGE,1715015205728.8232,1715015204893,1000.0,0.1572371559924,0.15728
DOGE,1715015205728.8232,1715015204893,10000.0,0.15720338848932,0.15728
DOGE,1715015205728.8232,1715015204893,100000.0,0.15709917694280398,0.157391476026664
BTC,1715015206185.017,1715015205350,1000.0,63410.0,63411.0
